ncm_code,description,full_description,chapter,aec
4811.51.28,Los demás gofrados en la cara recubierta o revestida,"Papel, cartón, guata de celulosa y napa de fibras de celulosa, estucados, recubiertos, impregnados o revestidos, coloreados o decorados en la superficie o impresos, en bobinas (rollos) o en hojas de forma cuadrada o rectangular, de cualquier tamaño, excepto los productos de los tipos descritos en el texto de las partidas 48.03, 48.09 o 48.10. > Blanqueados, de peso superior a 150 g/m2 > Los demás, recubiertos o revestidos > Los demás gofrados en la cara recubierta o revestida",48,2
4811.51.29,Los demás,"Papel, cartón, guata de celulosa y napa de fibras de celulosa, estucados, recubiertos, impregnados o revestidos, coloreados o decorados en la superficie o impresos, en bobinas (rollos) o en hojas de forma cuadrada o rectangular, de cualquier tamaño, excepto los productos de los tipos descritos en el texto de las partidas 48.03, 48.09 o 48.10. > Blanqueados, de peso superior a 150 g/m2 > Los demás, recubiertos o revestidos > Los demás",48,12
4811.51.30,"Los demás, impregnados","Papel, cartón, guata de celulosa y napa de fibras de celulosa, estucados, recubiertos, impregnados o revestidos, coloreados o decorados en la superficie o impresos, en bobinas (rollos) o en hojas de forma cuadrada o rectangular, de cualquier tamaño, excepto los productos de los tipos descritos en el texto de las partidas 48.03, 48.09 o 48.10. > Blanqueados, de peso superior a 150 g/m2 > Los demás, impregnados",48,12
4811.59.10,"En tiras o en bobinas (rollos) de anchura inferior o igual a 15 cm o en hojas en las que ningún lado sea superior a 360 mm, medidos sin plegar","Papel, cartón, guata de celulosa y napa de fibras de celulosa, estucados, recubiertos, impregnados o revestidos, coloreados o decorados en la superficie o impresos, en bobinas (rollos) o en hojas de forma cuadrada o rectangular, de cualquier tamaño, excepto los productos de los tipos descritos en el texto de las partidas 48.03, 48.09 o 48.10. > Los demás > En tiras o en bobinas (rollos) de anchura inferior o igual a 15 cm o en hojas en las que ningún lado sea superior a 360 mm, medidos sin plegar",48,16
4811.59.21,"De polietileno o polipropileno, en ambas caras, base para papel fotográfico","Papel, cartón, guata de celulosa y napa de fibras de celulosa, estucados, recubiertos, impregnados o revestidos, coloreados o decorados en la superficie o impresos, en bobinas (rollos) o en hojas de forma cuadrada o rectangular, de cualquier tamaño, excepto los productos de los tipos descritos en el texto de las partidas 48.03, 48.09 o 48.10. > Los demás > Los demás, recubiertos o revestidos > De polietileno o polipropileno, en ambas caras, base para papel fotográfico",48,12
4811.59.22,De silicona,"Papel, cartón, guata de celulosa y napa de fibras de celulosa, estucados, recubiertos, impregnados o revestidos, coloreados o decorados en la superficie o impresos, en bobinas (rollos) o en hojas de forma cuadrada o rectangular, de cualquier tamaño, excepto los productos de los tipos descritos en el texto de las partidas 48.03, 48.09 o 48.10. > Los demás > Los demás, recubiertos o revestidos > De silicona",48,12
4811.59.23,"De polietileno, estratificado con aluminio, impreso","Papel, cartón, guata de celulosa y napa de fibras de celulosa, estucados, recubiertos, impregnados o revestidos, coloreados o decorados en la superficie o impresos, en bobinas (rollos) o en hojas de forma cuadrada o rectangular, de cualquier tamaño, excepto los productos de los tipos descritos en el texto de las partidas 48.03, 48.09 o 48.10. > Los demás > Los demás, recubiertos o revestidos > De polietileno, estratificado con aluminio, impreso",48,12
4811.59.29,Los demás,"Papel, cartón, guata de celulosa y napa de fibras de celulosa, estucados, recubiertos, impregnados o revestidos, coloreados o decorados en la superficie o impresos, en bobinas (rollos) o en hojas de forma cuadrada o rectangular, de cualquier tamaño, excepto los productos de los tipos descritos en el texto de las partidas 48.03, 48.09 o 48.10. > Los demás > Los demás, recubiertos o revestidos",48,12
4811.59.30,"Los demás, impregnados","Papel, cartón, guata de celulosa y napa de fibras de celulosa, estucados, recubiertos, impregnados o revestidos, coloreados o decorados en la superficie o impresos, en bobinas (rollos) o en hojas de forma cuadrada o rectangular, de cualquier tamaño, excepto los productos de los tipos descritos en el texto de las partidas 48.03, 48.09 o 48.10. > Los demás > Los demás, impregnados",48,12
4811.60.10,"En tiras o en bobinas (rollos) de anchura inferior o igual a 15 cm o en hojas en las que ningún lado sea superior a 360 mm, medidos sin plegar","Papel, cartón, guata de celulosa y napa de fibras de celulosa, estucados, recubiertos, impregnados o revestidos, coloreados o decorados en la superficie o impresos, en bobinas (rollos) o en hojas de forma cuadrada o rectangular, de cualquier tamaño, excepto los productos de los tipos descritos en el texto de las partidas 48.03, 48.09 o 48.10. > Papel y cartón recubiertos, impregnados o revestidos de cera, parafina, estearina, aceite o glicerol > En tiras o en bobinas (rollos) de anchura inferior o igual a 15 cm o en hojas en las que ningún lado sea superior a 360 mm, medidos sin plegar",48,16
4811.60.90,Los demás,"Papel, cartón, guata de celulosa y napa de fibras de celulosa, estucados, recubiertos, impregnados o revestidos, coloreados o decorados en la superficie o impresos, en bobinas (rollos) o en hojas de forma cuadrada o rectangular, de cualquier tamaño, excepto los productos de los tipos descritos en el texto de las partidas 48.03, 48.09 o 48.10. > Papel y cartón recubiertos, impregnados o revestidos de cera, parafina, estearina, aceite o glicerol > Los demás",48,12
4811.90.10,"En tiras o en bobinas (rollos) de anchura inferior o igual a 15 cm o en hojas en las que ningún lado sea superior a 360 mm, medidos sin plegar","Papel, cartón, guata de celulosa y napa de fibras de celulosa, estucados, recubiertos, impregnados o revestidos, coloreados o decorados en la superficie o impresos, en bobinas (rollos) o en hojas de forma cuadrada o rectangular, de cualquier tamaño, excepto los productos de los tipos descritos en el texto de las partidas 48.03, 48.09 o 48.10. > Los demás papeles, cartones, guata de celulosa y napa de fibras de celulosa > En tiras o en bobinas (rollos) de anchura inferior o igual a 15 cm o en hojas en las que ningún lado sea superior a 360 mm, medidos sin plegar",48,16
4811.90.90,Los demás,"Papel, cartón, guata de celulosa y napa de fibras de celulosa, estucados, recubiertos, impregnados o revestidos, coloreados o decorados en la superficie o impresos, en bobinas (rollos) o en hojas de forma cuadrada o rectangular, de cualquier tamaño, excepto los productos de los tipos descritos en el texto de las partidas 48.03, 48.09 o 48.10. > Los demás papeles, cartones, guata de celulosa y napa de fibras de celulosa > Los demás",48,12
4812.00.00,"Bloques y placas, filtrantes, de pasta de papel.","Bloques y placas, filtrantes, de pasta de papel.",48,12
4813.10.00,En librillos o en tubos,"Papel de fumar, incluso cortado al tamaño adecuado, en librillos o en tubos. > En librillos o en tubos",48,12
4813.20.00,En bobinas (rollos) de anchura inferior o igual a 5 cm,"Papel de fumar, incluso cortado al tamaño adecuado, en librillos o en tubos. > En bobinas (rollos) de anchura inferior o igual a 5 cm",48,12
4813.90.00,Los demás,"Papel de fumar, incluso cortado al tamaño adecuado, en librillos o en tubos. > Los demás",48,12
4814.20.00,"Papel para decorar y revestimientos similares de paredes, constituidos por papel recubierto o revestido, en la cara vista, con una capa de plástico graneada, gofrada, coloreada, impresa con motivos o decorada de otro modo","Papel para decorar y revestimientos similares de paredes; papel para vidrieras. > Papel para decorar y revestimientos similares de paredes, constituidos por papel recubierto o revestido, en la cara vista, con una capa de plástico graneada, gofrada, coloreada, impresa con motivos o decorada de otro modo",48,14
4814.90.00,Los demás,Papel para decorar y revestimientos similares de paredes; papel para vidrieras. > Los demás,48,14
4816.20.00,Papel autocopia,"Papel carbón (carbónico), papel autocopia y demás papeles para copiar o transferir (excepto los de la partida 48.09), clisés de mimeógrafo («stencils») completos y planchas offset, de papel, incluso acondicionados en cajas. > Papel autocopia",48,16
4816.90.10,Papel carbón (carbónico) y papeles similares,"Papel carbón (carbónico), papel autocopia y demás papeles para copiar o transferir (excepto los de la partida 48.09), clisés de mimeógrafo («stencils») completos y planchas offset, de papel, incluso acondicionados en cajas. > Los demás > Papel carbón (carbónico) y papeles similares",48,16
4816.90.90,Los demás,"Papel carbón (carbónico), papel autocopia y demás papeles para copiar o transferir (excepto los de la partida 48.09), clisés de mimeógrafo («stencils») completos y planchas offset, de papel, incluso acondicionados en cajas. > Los demás",48,14
4817.10.00,Sobres,"Sobres, sobres carta, tarjetas postales sin ilustrar y tarjetas para correspondencia, de papel o cartón; cajas, bolsas y presentaciones similares, de papel o cartón, con un surtido de artículos de correspondencia. > Sobres",48,16
4817.20.00,"Sobres carta, tarjetas postales sin ilustrar y tarjetas para correspondencia","Sobres, sobres carta, tarjetas postales sin ilustrar y tarjetas para correspondencia, de papel o cartón; cajas, bolsas y presentaciones similares, de papel o cartón, con un surtido de artículos de correspondencia. > Sobres carta, tarjetas postales sin ilustrar y tarjetas para correspondencia",48,16
4817.30.00,"Cajas, bolsas y presentaciones similares, de papel o cartón, con un surtido de artículos de correspondencia","Sobres, sobres carta, tarjetas postales sin ilustrar y tarjetas para correspondencia, de papel o cartón; cajas, bolsas y presentaciones similares, de papel o cartón, con un surtido de artículos de correspondencia. > Cajas, bolsas y presentaciones similares, de papel o cartón, con un surtido de artículos de correspondencia",48,16
4818.10.00,Papel higiénico,"Papel del tipo utilizado para papel higiénico y papeles similares, guata de celulosa o napa de fibras de celulosa, de los tipos utilizados para fines domésticos o sanitarios, en bobinas (rollos) de una anchura inferior o igual a 36 cm o cortados en formato; pañuelos, toallitas de desmaquillar, toallas, manteles, servilletas, sábanas y artículos similares para uso doméstico, de tocador, higiénico o de hospital, prendas y complementos (accesorios), de vestir, de pasta de papel, papel, guata de celulosa o napa de fibras de celulosa. > Papel higiénico",48,16
4818.20.00,"Pañuelos, toallitas de desmaquillar y toallas","Papel del tipo utilizado para papel higiénico y papeles similares, guata de celulosa o napa de fibras de celulosa, de los tipos utilizados para fines domésticos o sanitarios, en bobinas (rollos) de una anchura inferior o igual a 36 cm o cortados en formato; pañuelos, toallitas de desmaquillar, toallas, manteles, servilletas, sábanas y artículos similares para uso doméstico, de tocador, higiénico o de hospital, prendas y complementos (accesorios), de vestir, de pasta de papel, papel, guata de celulosa o napa de fibras de celulosa. > Pañuelos, toallitas de desmaquillar y toallas",48,16
4818.30.00,Manteles y servilletas,"Papel del tipo utilizado para papel higiénico y papeles similares, guata de celulosa o napa de fibras de celulosa, de los tipos utilizados para fines domésticos o sanitarios, en bobinas (rollos) de una anchura inferior o igual a 36 cm o cortados en formato; pañuelos, toallitas de desmaquillar, toallas, manteles, servilletas, sábanas y artículos similares para uso doméstico, de tocador, higiénico o de hospital, prendas y complementos (accesorios), de vestir, de pasta de papel, papel, guata de celulosa o napa de fibras de celulosa. > Manteles y servilletas",48,16
4818.50.00,"Prendas y complementos (accesorios), de vestir","Papel del tipo utilizado para papel higiénico y papeles similares, guata de celulosa o napa de fibras de celulosa, de los tipos utilizados para fines domésticos o sanitarios, en bobinas (rollos) de una anchura inferior o igual a 36 cm o cortados en formato; pañuelos, toallitas de desmaquillar, toallas, manteles, servilletas, sábanas y artículos similares para uso doméstico, de tocador, higiénico o de hospital, prendas y complementos (accesorios), de vestir, de pasta de papel, papel, guata de celulosa o napa de fibras de celulosa. > Prendas y complementos (accesorios), de vestir",48,16
